,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_min_impurity_decrease,param_max_depth,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
58,0.001084136962890625,0.0001173328924825272,0.00016984939575195312,1.7441814205982896e-05,gini,0.0008163265306122449,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0008163265306122449}",0.68125,0.69375,0.69375,0.7625,0.7375,0.7137499999999999,0.030973779233409663,95,0.946875,0.9609375,0.9625,0.9453125,0.93125,0.9493750000000001,0.011464960204902586
59,0.001046609878540039,2.9922965953844234e-05,0.0001876354217529297,5.581358058553084e-05,gini,0.0009183673469387756,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0009183673469387756}",0.69375,0.78125,0.70625,0.7125,0.74375,0.7275,0.03152380053229623,92,0.93125,0.921875,0.9578125,0.9390625,0.9203125,0.9340624999999999,0.013671651783892088
60,0.0009452342987060547,2.936697560201189e-05,0.0001511096954345703,7.520434032005701e-06,gini,0.0010204081632653062,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0010204081632653062}",0.725,0.78125,0.71875,0.75625,0.74375,0.745,0.0225,86,0.8859375,0.91875,0.9390625,0.93125,0.9171875,0.9184374999999999,0.018151919664322
61,0.0009166717529296875,3.05702083471187e-05,0.00016112327575683593,1.822952883667873e-05,gini,0.0011224489795918367,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0011224489795918367}",0.74375,0.7875,0.75625,0.70625,0.75,0.74875,0.026040833319999547,84,0.8703125,0.9078125,0.9,0.9171875,0.890625,0.8971875,0.016038284275445427
62,0.0008537769317626953,4.492074306438009e-05,0.00014843940734863282,5.036447878460271e-06,gini,0.0012244897959183673,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0012244897959183673}",0.75,0.7875,0.7625,0.725,0.74375,0.7537499999999999,0.02076655965729518,82,0.8578125,0.8890625,0.903125,0.890625,0.8921875,0.8865624999999999,0.015200483133769135
63,0.0008164405822753906,7.306595551274132e-05,0.00015292167663574218,8.135071110599288e-06,gini,0.001326530612244898,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.001326530612244898}",0.75,0.79375,0.7625,0.75,0.74375,0.76,0.017940875118009132,79,0.8578125,0.88125,0.9,0.884375,0.890625,0.8828125,0.014045128158902659
64,0.0008680343627929688,6.404393463580314e-05,0.0001971721649169922,4.330012229009691e-05,gini,0.0014285714285714286,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0014285714285714286}",0.7375,0.8,0.7875,0.75,0.7625,0.7675000000000001,0.023184046238739257,75,0.8578125,0.878125,0.8765625,0.88125,0.8796875,0.8746875,0.008580956386091243
65,0.0008202075958251953,8.701127119891131e-05,0.00017375946044921874,2.0623634311903603e-05,gini,0.0015306122448979593,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0015306122448979593}",0.75,0.79375,0.7875,0.76875,0.78125,0.7762499999999999,0.015512092057488552,70,0.8546875,0.875,0.85625,0.8625,0.8640625,0.8625,0.007194290270763333
66,0.0007582664489746094,7.091750115133342e-05,0.00015959739685058593,1.4897326929792506e-05,gini,0.0016326530612244899,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0016326530612244899}",0.7625,0.7875,0.7875,0.775,0.78125,0.7787499999999999,0.009354143466934858,66,0.85,0.8625,0.84375,0.85625,0.8578125,0.8540624999999998,0.006525191568069102
67,0.0007605075836181641,0.00011387999477125036,0.00018568038940429686,5.30538716588514e-05,gini,0.0017346938775510204,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0017346938775510204}",0.775,0.7875,0.7875,0.775,0.78125,0.78125,0.005590169943749454,62,0.83125,0.85625,0.840625,0.8546875,0.85625,0.8478125000000001,0.010155048005794934
68,0.0006561756134033203,5.573192252505999e-05,0.00014367103576660157,3.440504838475694e-06,gini,0.0018367346938775511,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0018367346938775511}",0.78125,0.7875,0.7875,0.775,0.78125,0.7825,0.004677071733467411,61,0.825,0.8515625,0.8375,0.85625,0.8546875,0.845,0.011997721137782802
69,0.0006594181060791016,6.138200109652814e-05,0.00014181137084960936,5.414569393003505e-06,gini,0.0019387755102040817,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0019387755102040817}",0.78125,0.79375,0.7875,0.775,0.78125,0.78375,0.006373774391990958,59,0.825,0.840625,0.8375,0.853125,0.85625,0.8424999999999999,0.011284668803292373
70,0.0006388187408447266,5.655067561748928e-05,0.00013976097106933595,3.002181289424361e-06,gini,0.0020408163265306124,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0020408163265306124}",0.78125,0.79375,0.7875,0.775,0.78125,0.78375,0.006373774391990958,59,0.825,0.840625,0.8375,0.8546875,0.8546875,0.8424999999999999,0.011241316092878125
71,0.0006363391876220703,5.482258833253697e-05,0.00014061927795410155,4.324258441449979e-06,gini,0.002142857142857143,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.002142857142857143}",0.80625,0.79375,0.79375,0.775,0.78125,0.7899999999999999,0.010897247358851678,42,0.81875,0.840625,0.8328125,0.8515625,0.853125,0.8393750000000001,0.012709187129789237
72,0.0006222248077392579,5.3593484447725154e-05,0.00014009475708007813,3.6208239567889458e-06,gini,0.0022448979591836735,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0022448979591836735}",0.8,0.79375,0.79375,0.775,0.78125,0.7887500000000001,0.009185586535436913,46,0.81875,0.840625,0.83125,0.8375,0.8515625,0.8359375,0.010825317547305483
73,0.0005986213684082032,4.150220353827172e-05,0.00014309883117675782,3.869144969005736e-06,gini,0.002346938775510204,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.002346938775510204}",0.79375,0.79375,0.79375,0.775,0.78125,0.7874999999999999,0.007905694150420922,51,0.8171875,0.8375,0.83125,0.834375,0.846875,0.8334375000000002,0.009662265521087718
74,0.0005718231201171875,3.354799339944845e-05,0.00014019012451171875,3.3818479969972885e-06,gini,0.0024489795918367346,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0024489795918367346}",0.79375,0.79375,0.79375,0.775,0.78125,0.7874999999999999,0.007905694150420922,51,0.8171875,0.8375,0.83125,0.8328125,0.8453125,0.8328125000000002,0.009217425752345413
75,0.0005741596221923828,3.4726515192217134e-05,0.00013933181762695312,3.979805300686899e-06,gini,0.0025510204081632655,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0025510204081632655}",0.78125,0.79375,0.79375,0.775,0.78125,0.7849999999999999,0.007499999999999973,57,0.8171875,0.8359375,0.83125,0.8328125,0.8453125,0.8325000000000001,0.009078649403958739
76,0.0005614757537841797,3.089411719742215e-05,0.00014081001281738282,4.392599469347584e-06,gini,0.002653061224489796,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.002653061224489796}",0.8,0.79375,0.79375,0.775,0.78125,0.7887500000000001,0.009185586535436913,46,0.8171875,0.834375,0.8296875,0.8328125,0.8453125,0.8318749999999999,0.009035520184250618
77,0.0005487442016601562,4.399855810301293e-05,0.00013723373413085938,2.177846383413169e-06,gini,0.0027551020408163266,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0027551020408163266}",0.79375,0.7875,0.79375,0.775,0.78125,0.78625,0.0072886898685566,53,0.815625,0.8296875,0.8296875,0.83125,0.8453125,0.8303125000000001,0.009406198089557751
78,0.000551605224609375,4.6730917319050785e-05,0.00013723373413085938,3.3737703230493026e-06,gini,0.002857142857142857,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.002857142857142857}",0.79375,0.7875,0.79375,0.775,0.78125,0.78625,0.0072886898685566,53,0.815625,0.8296875,0.8296875,0.83125,0.8453125,0.8303125000000001,0.009406198089557751
79,0.000536966323852539,2.8731723947776194e-05,0.00013861656188964843,4.7864570966070575e-06,gini,0.0029591836734693877,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0029591836734693877}",0.8,0.79375,0.79375,0.775,0.78125,0.7887500000000001,0.009185586535436913,46,0.8125,0.821875,0.8296875,0.83125,0.8453125,0.828125,0.010870329456828812
80,0.0005315303802490235,3.0871882683250435e-05,0.00013737678527832032,3.110060474227967e-06,gini,0.0030612244897959186,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0030612244897959186}",0.8,0.79375,0.78125,0.775,0.78125,0.78625,0.00918558653543692,53,0.8125,0.821875,0.825,0.83125,0.8453125,0.8271875,0.010897247358851694
81,0.0005161285400390625,3.459005800077313e-05,0.0001392364501953125,4.7252613608694055e-06,gini,0.003163265306122449,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.003163265306122449}",0.79375,0.79375,0.78125,0.775,0.7875,0.78625,0.0072886898685566,53,0.809375,0.821875,0.81875,0.83125,0.8265625,0.8215625,0.0074214638043987235
82,0.0004923343658447266,4.984100336389651e-05,0.00014123916625976562,1.3119175940717806e-05,gini,0.0032653061224489797,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0032653061224489797}",0.79375,0.79375,0.78125,0.79375,0.7875,0.7899999999999999,0.004999999999999983,42,0.803125,0.821875,0.81875,0.8171875,0.8265625,0.8174999999999999,0.007868548945008862
83,0.00047311782836914065,4.043669069836751e-05,0.00013403892517089845,1.548069294047158e-06,gini,0.0033673469387755102,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0033673469387755102}",0.79375,0.80625,0.78125,0.79375,0.7875,0.7925,0.008291561975888507,36,0.803125,0.8171875,0.81875,0.8046875,0.8265625,0.8140625,0.00889390591922356
84,0.00046911239624023435,3.641787409931221e-05,0.0001361846923828125,1.633819742108518e-06,gini,0.0034693877551020408,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0034693877551020408}",0.79375,0.80625,0.78125,0.79375,0.7875,0.7925,0.008291561975888507,36,0.803125,0.8171875,0.81875,0.8046875,0.8265625,0.8140625,0.00889390591922356
85,0.0004726886749267578,3.820016252164513e-05,0.00013723373413085938,3.6050907461997605e-06,gini,0.0035714285714285718,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0035714285714285718}",0.79375,0.80625,0.78125,0.79375,0.7875,0.7925,0.008291561975888507,36,0.803125,0.8171875,0.81875,0.8046875,0.8265625,0.8140625,0.00889390591922356
86,0.000475311279296875,3.5848705081574065e-05,0.0001347064971923828,2.039837802525276e-06,gini,0.0036734693877551023,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0036734693877551023}",0.79375,0.80625,0.78125,0.79375,0.7875,0.7925,0.008291561975888507,36,0.803125,0.8171875,0.81875,0.8046875,0.8265625,0.8140625,0.00889390591922356
87,0.0004681587219238281,3.416484165495807e-05,0.0001361370086669922,2.5589767198560216e-06,gini,0.003775510204081633,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.003775510204081633}",0.79375,0.80625,0.78125,0.79375,0.7875,0.7925,0.008291561975888507,36,0.803125,0.8171875,0.81875,0.8046875,0.8265625,0.8140625,0.00889390591922356
88,0.00046138763427734376,3.40744777103089e-05,0.00013556480407714844,2.9533124098209424e-06,gini,0.0038775510204081634,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0038775510204081634}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.8078125,0.81875,0.8046875,0.8265625,0.8121875,0.009024705673871022
89,0.0004611968994140625,2.8938791032893803e-05,0.0001342296600341797,2.062010603946653e-06,gini,0.003979591836734694,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.003979591836734694}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.8078125,0.81875,0.8046875,0.8265625,0.8121875,0.009024705673871022
90,0.00046105384826660155,2.818160048511587e-05,0.0001365184783935547,2.0872181537856377e-06,gini,0.004081632653061225,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004081632653061225}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.8078125,0.81875,0.8046875,0.8265625,0.8121875,0.009024705673871022
91,0.0004588127136230469,2.362033932558093e-05,0.000136566162109375,3.7769596764207554e-06,gini,0.004183673469387755,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004183673469387755}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.8078125,0.81875,0.8046875,0.8125,0.809375,0.005676844413932792
92,0.00045766830444335935,2.0613819808294594e-05,0.00013437271118164063,3.284989290170638e-06,gini,0.004285714285714286,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004285714285714286}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.8078125,0.81875,0.8046875,0.8125,0.809375,0.005676844413932792
93,0.00045604705810546874,2.170546821576062e-05,0.00013580322265625,2.4388717370117995e-06,gini,0.004387755102040817,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004387755102040817}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.80625,0.815625,0.8046875,0.8125,0.8084374999999999,0.004800716092417896
94,0.0004542350769042969,2.1546708924265184e-05,0.00013737678527832032,5.728797108772147e-06,gini,0.004489795918367347,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004489795918367347}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.80625,0.815625,0.8046875,0.8125,0.8084374999999999,0.004800716092417896
95,0.0004343986511230469,3.3790230076247395e-05,0.00013418197631835936,2.182018506745825e-06,gini,0.004591836734693878,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004591836734693878}",0.8,0.81875,0.78125,0.79375,0.7875,0.7962499999999999,0.012869537676233752,15,0.796875,0.80625,0.815625,0.8046875,0.8125,0.8071875000000001,0.006525191568069104
96,0.0004345417022705078,3.652292494825397e-05,0.00013360977172851562,3.055480831833037e-06,gini,0.004693877551020408,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004693877551020408}",0.8,0.81875,0.78125,0.79375,0.7875,0.7962499999999999,0.012869537676233752,15,0.796875,0.80625,0.815625,0.8046875,0.8125,0.8071875000000001,0.006525191568069104
97,0.00042438507080078125,2.4822568825236734e-05,0.00013570785522460939,4.402423434289471e-06,gini,0.004795918367346939,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004795918367346939}",0.8,0.81875,0.78125,0.79375,0.79375,0.7975,0.01224744871391589,7,0.796875,0.80625,0.815625,0.8046875,0.809375,0.8065625000000001,0.006123724356957954
98,0.0004268646240234375,2.1684087849609587e-05,0.00013375282287597656,2.286830674797401e-06,gini,0.004897959183673469,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004897959183673469}",0.8,0.81875,0.78125,0.79375,0.79375,0.7975,0.01224744871391589,7,0.796875,0.80625,0.815625,0.8046875,0.809375,0.8065625000000001,0.006123724356957954
99,0.00041518211364746096,2.4856711984943242e-05,0.00013446807861328125,2.981662407086083e-06,gini,0.005,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.005}",0.8,0.81875,0.78125,0.79375,0.79375,0.7975,0.01224744871391589,7,0.796875,0.80625,0.815625,0.8046875,0.8046875,0.805625,0.005978477021784075
100,0.0003502368927001953,4.3100381997973125e-06,0.00013494491577148438,3.244595687142181e-06,,,2,,{'max_depth': 2},0.79375,0.8,0.8,0.79375,0.79375,0.79625,0.003061862178479016,10,0.803125,0.796875,0.796875,0.8046875,0.8046875,0.8012499999999999,0.0036174490321219436
101,0.00043568611145019533,7.007397444752252e-06,0.00013551712036132812,3.77756163031356e-06,,,3,,{'max_depth': 3},0.8,0.80625,0.78125,0.79375,0.7875,0.7937500000000001,0.00883883476483186,34,0.8125,0.8078125,0.8171875,0.809375,0.8125,0.811875,0.003217384419058419
102,0.0005228519439697266,7.266097125549485e-06,0.00013756752014160156,3.4484261954812135e-06,,,4,,{'max_depth': 4},0.79375,0.79375,0.78125,0.78125,0.7875,0.7875,0.005590169943749454,50,0.821875,0.825,0.8296875,0.8328125,0.834375,0.82875,0.004697905118241522
103,0.0006070613861083984,6.545708166464698e-06,0.0001384258270263672,4.212931177351309e-06,,,5,,{'max_depth': 5},0.76875,0.8,0.7875,0.775,0.775,0.78125,0.011180339887498947,62,0.8375,0.8390625,0.846875,0.8515625,0.8546875,0.8459375,0.006745947857788405
104,0.0006865024566650391,5.689368720350133e-06,0.0001407146453857422,2.3184291422163425e-06,,,6,,{'max_depth': 6},0.7625,0.8,0.75625,0.76875,0.78125,0.77375,0.015512092057488595,72,0.84375,0.8515625,0.85625,0.8625,0.8625,0.8553124999999999,0.007098635432250359
105,0.0007578372955322265,8.85377593718119e-06,0.00014061927795410155,2.1239335490532006e-06,,,7,,{'max_depth': 7},0.75625,0.7875,0.7875,0.775,0.78125,0.7775,0.011592023119369629,69,0.8546875,0.8625,0.875,0.8765625,0.8765625,0.8690625000000001,0.008915839136054428
106,0.00082550048828125,1.362002521462847e-05,0.0001426219940185547,4.596967412946712e-06,,,8,,{'max_depth': 8},0.75625,0.78125,0.775,0.75,0.775,0.7675,0.012119199643540832,76,0.8609375,0.8796875,0.896875,0.8953125,0.884375,0.8834375000000001,0.0129828612986506
107,0.0008862495422363281,1.2321789563227566e-05,0.0001441478729248047,4.084131833145877e-06,,,9,,{'max_depth': 9},0.73125,0.775,0.78125,0.75,0.7625,0.76,0.017940875118009174,79,0.875,0.903125,0.91875,0.9046875,0.9015625,0.900625,0.014204147721704377
108,0.0011245250701904298,2.8677939718513548e-05,0.0001605987548828125,1.8132356015998405e-06,,,,2,{'min_samples_split': 2},0.61875,0.6375,0.6875,0.66875,0.69375,0.66125,0.028885550020728352,118,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109,0.0011074542999267578,3.454486934692703e-05,0.00015358924865722657,4.990642484495522e-06,,,,4,{'min_samples_split': 4},0.69375,0.65625,0.7125,0.68125,0.6875,0.68625,0.018285923547909744,105,0.9578125,0.959375,0.9609375,0.96875,0.9625,0.961875,0.003775951866748317
110,0.00108642578125,3.491522670463284e-05,0.0001511096954345703,2.4097974335657647e-06,,,,6,{'min_samples_split': 6},0.68125,0.675,0.725,0.6875,0.69375,0.6925000000000001,0.01741048534648013,101,0.9375,0.9359375,0.9203125,0.9375,0.93125,0.9325000000000001,0.006510208329999898
111,0.0010612010955810547,3.3434072449846156e-05,0.0001494884490966797,3.8355021576290525e-06,,,,8,{'min_samples_split': 8},0.6875,0.6875,0.70625,0.70625,0.66875,0.6912499999999999,0.014031215200402314,102,0.91875,0.915625,0.909375,0.9109375,0.9203125,0.915,0.004261931780308064
112,0.0010416984558105468,3.813248597684173e-05,0.00015225410461425782,4.917668565503592e-06,,,,10,{'min_samples_split': 10},0.71875,0.6875,0.7,0.70625,0.6875,0.7,0.011858541225631427,99,0.890625,0.9046875,0.8890625,0.9046875,0.9140625,0.9006250000000001,0.009457966219013474
113,0.0010320186614990235,3.490584792911683e-05,0.00014934539794921874,3.933834306458061e-06,,,,12,{'min_samples_split': 12},0.71875,0.70625,0.7,0.725,0.7,0.71,0.010155048005794958,97,0.8796875,0.8890625,0.8875,0.896875,0.8984375,0.8903125,0.006803606580336652
114,0.0010198116302490234,3.136218563258721e-05,0.00015053749084472656,4.298416553396964e-06,,,,14,{'min_samples_split': 14},0.7375,0.7125,0.71875,0.7125,0.7125,0.71875,0.009682458365518551,94,0.86875,0.884375,0.875,0.88125,0.89375,0.880625,0.008477912478906594
115,0.001007223129272461,3.0684980567550476e-05,0.00015134811401367186,4.69242652898504e-06,,,,16,{'min_samples_split': 16},0.73125,0.7625,0.73125,0.70625,0.71875,0.7299999999999999,0.01870828693386968,91,0.865625,0.8765625,0.8671875,0.8765625,0.8890625,0.875,0.00838525491562421
116,0.0009992122650146484,3.715201066938558e-05,0.00014910697937011718,2.6830301087637327e-06,,,,18,{'min_samples_split': 18},0.7375,0.78125,0.725,0.71875,0.7125,0.735,0.024558603380485624,90,0.8640625,0.85625,0.865625,0.871875,0.88125,0.8678125,0.008361930100162288
117,0.0009813785552978515,3.231724923876436e-05,0.00014944076538085936,3.9620548396760914e-06,,,,20,{'min_samples_split': 20},0.7375,0.775,0.75,0.7125,0.71875,0.73875,0.0225,89,0.859375,0.85,0.8546875,0.8625,0.871875,0.8596875,0.007421463804398687
118,0.000966024398803711,3.529799745415165e-05,0.0001476764678955078,2.485049099120213e-06,,,,22,{'min_samples_split': 22},0.73125,0.78125,0.73125,0.74375,0.71875,0.74125,0.021505813167606577,88,0.85625,0.8421875,0.8515625,0.840625,0.8625,0.850625,0.008303331409741536
119,0.0009530067443847656,2.826779797856862e-05,0.00014581680297851563,3.2571852413059357e-06,,,,24,{'min_samples_split': 24},0.75,0.78125,0.73125,0.75,0.71875,0.7462500000000001,0.021139418156609708,85,0.84375,0.8421875,0.853125,0.8375,0.8625,0.8478125000000001,0.008926785535678577
120,0.0009392261505126953,3.819093555133505e-05,0.00014781951904296875,3.923416601319163e-06,,,,26,{'min_samples_split': 26},0.75,0.78125,0.73125,0.75,0.7125,0.745,0.022844583603121332,86,0.84375,0.840625,0.85,0.8375,0.846875,0.84375,0.004419417382415922
121,0.0009327888488769531,4.2642840834191976e-05,0.00014595985412597657,3.1823298861434143e-06,,,,28,{'min_samples_split': 28},0.76875,0.78125,0.7625,0.75,0.7375,0.76,0.015103807466993205,79,0.840625,0.8390625,0.840625,0.8375,0.84375,0.8403124999999999,0.002072890493972111
